2.8905749320983887,[::ffff:1.245.179.140]:40530,cubic,10
2.8976075649261475,[::ffff:1.245.179.140]:40530,cubic,10
2.9029574394226074,[::ffff:1.245.179.140]:40530,cubic,20
2.9083006381988525,[::ffff:1.245.179.140]:40530,cubic,20
2.913954257965088,[::ffff:1.245.179.140]:40530,cubic,40
2.91937255859375,[::ffff:1.245.179.140]:40530,cubic,65
2.9252431392669678,[::ffff:1.245.179.140]:40530,cubic,79
2.930856943130493,[::ffff:1.245.179.140]:40530,cubic,90
2.9363648891448975,[::ffff:1.245.179.140]:40530,cubic,90
2.941861391067505,[::ffff:1.245.179.140]:40530,cubic,115
2.947237730026245,[::ffff:1.245.179.140]:40530,cubic,115
2.9527382850646973,[::ffff:1.245.179.140]:40530,cubic,116
2.9581077098846436,[::ffff:1.245.179.140]:40530,cubic,119
2.9634220600128174,[::ffff:1.245.179.140]:40530,cubic,121
2.9689598083496094,[::ffff:1.245.179.140]:40530,cubic,123
2.9742980003356934,[::ffff:1.245.179.140]:40530,cubic,126
2.980062246322632,[::ffff:1.245.179.140]:40530,cubic,128
2.985525131225586,[::ffff:1.245.179.140]:40530,cubic,131
2.991055965423584,[::ffff:1.245.179.140]:40530,cubic,133
2.9964468479156494,[::ffff:1.245.179.140]:40530,cubic,135
3.0019590854644775,[::ffff:1.245.179.140]:40530,cubic,137
3.007695436477661,[::ffff:1.245.179.140]:40530,cubic,139
3.0131404399871826,[::ffff:1.245.179.140]:40530,cubic,142
3.0186727046966553,[::ffff:1.245.179.140]:40530,cubic,145
3.024294137954712,[::ffff:1.245.179.140]:40530,cubic,146
3.0298073291778564,[::ffff:1.245.179.140]:40530,cubic,149
3.035269260406494,[::ffff:1.245.179.140]:40530,cubic,151
3.0407121181488037,[::ffff:1.245.179.140]:40530,cubic,154
3.046445369720459,[::ffff:1.245.179.140]:40530,cubic,156
3.0520119667053223,[::ffff:1.245.179.140]:40530,cubic,158
3.0576465129852295,[::ffff:1.245.179.140]:40530,cubic,161
3.063242197036743,[::ffff:1.245.179.140]:40530,cubic,163
3.0693767070770264,[::ffff:1.245.179.140]:40530,cubic,166
3.074995994567871,[::ffff:1.245.179.140]:40530,cubic,168
3.0805585384368896,[::ffff:1.245.179.140]:40530,cubic,170
3.086103677749634,[::ffff:1.245.179.140]:40530,cubic,173
3.091766834259033,[::ffff:1.245.179.140]:40530,cubic,175
3.0973289012908936,[::ffff:1.245.179.140]:40530,cubic,178
3.10308837890625,[::ffff:1.245.179.140]:40530,cubic,180
3.108660936355591,[::ffff:1.245.179.140]:40530,cubic,183
3.1142849922180176,[::ffff:1.245.179.140]:40530,cubic,185
3.1198055744171143,[::ffff:1.245.179.140]:40530,cubic,187
3.125349521636963,[::ffff:1.245.179.140]:40530,cubic,190
3.1307923793792725,[::ffff:1.245.179.140]:40530,cubic,192
3.136206865310669,[::ffff:1.245.179.140]:40530,cubic,194
3.142007350921631,[::ffff:1.245.179.140]:40530,cubic,197
3.147613763809204,[::ffff:1.245.179.140]:40530,cubic,199
3.15336275100708,[::ffff:1.245.179.140]:40530,cubic,202
3.1589627265930176,[::ffff:1.245.179.140]:40530,cubic,204
3.164442300796509,[::ffff:1.245.179.140]:40530,cubic,206
3.1698977947235107,[::ffff:1.245.179.140]:40530,cubic,208
3.175398349761963,[::ffff:1.245.179.140]:40530,cubic,210
3.1810805797576904,[::ffff:1.245.179.140]:40530,cubic,212
3.186689853668213,[::ffff:1.245.179.140]:40530,cubic,215
3.192150831222534,[::ffff:1.245.179.140]:40530,cubic,217
3.1976635456085205,[::ffff:1.245.179.140]:40530,cubic,219
3.203199625015259,[::ffff:1.245.179.140]:40530,cubic,222
3.208669424057007,[::ffff:1.245.179.140]:40530,cubic,224
3.2142183780670166,[::ffff:1.245.179.140]:40530,cubic,227
3.2197911739349365,[::ffff:1.245.179.140]:40530,cubic,228
3.2255823612213135,[::ffff:1.245.179.140]:40530,cubic,231
3.2313125133514404,[::ffff:1.245.179.140]:40530,cubic,234
3.2368102073669434,[::ffff:1.245.179.140]:40530,cubic,236
3.242325782775879,[::ffff:1.245.179.140]:40530,cubic,238
3.2477827072143555,[::ffff:1.245.179.140]:40530,cubic,241
3.25329327583313,[::ffff:1.245.179.140]:40530,cubic,243
3.2588770389556885,[::ffff:1.245.179.140]:40530,cubic,245
3.264360189437866,[::ffff:1.245.179.140]:40530,cubic,247
3.269890785217285,[::ffff:1.245.179.140]:40530,cubic,224
3.275460720062256,[::ffff:1.245.179.140]:40530,cubic,207
3.2809717655181885,[::ffff:1.245.179.140]:40530,cubic,195
3.286606788635254,[::ffff:1.245.179.140]:40530,cubic,181
3.2924246788024902,[::ffff:1.245.179.140]:40530,cubic,173
3.2980716228485107,[::ffff:1.245.179.140]:40530,cubic,173
3.303724527359009,[::ffff:1.245.179.140]:40530,cubic,173
3.309312582015991,[::ffff:1.245.179.140]:40530,cubic,173
3.3148467540740967,[::ffff:1.245.179.140]:40530,cubic,173
3.3202719688415527,[::ffff:1.245.179.140]:40530,cubic,174
3.3258068561553955,[::ffff:1.245.179.140]:40530,cubic,174
3.3313145637512207,[::ffff:1.245.179.140]:40530,cubic,174
3.336760997772217,[::ffff:1.245.179.140]:40530,cubic,175
3.3423240184783936,[::ffff:1.245.179.140]:40530,cubic,175
3.3479366302490234,[::ffff:1.245.179.140]:40530,cubic,175
3.3535923957824707,[::ffff:1.245.179.140]:40530,cubic,175
3.3593485355377197,[::ffff:1.245.179.140]:40530,cubic,175
3.365048885345459,[::ffff:1.245.179.140]:40530,cubic,175
3.370576858520508,[::ffff:1.245.179.140]:40530,cubic,176
3.3761613368988037,[::ffff:1.245.179.140]:40530,cubic,176
3.3817479610443115,[::ffff:1.245.179.140]:40530,cubic,176
3.3872504234313965,[::ffff:1.245.179.140]:40530,cubic,176
3.392803430557251,[::ffff:1.245.179.140]:40530,cubic,177
3.398301362991333,[::ffff:1.245.179.140]:40530,cubic,177
3.4038193225860596,[::ffff:1.245.179.140]:40530,cubic,177
3.4092726707458496,[::ffff:1.245.179.140]:40530,cubic,177
3.4147050380706787,[::ffff:1.245.179.140]:40530,cubic,177
3.420485496520996,[::ffff:1.245.179.140]:40530,cubic,178
3.426028251647949,[::ffff:1.245.179.140]:40530,cubic,178
3.431487798690796,[::ffff:1.245.179.140]:40530,cubic,178
3.4370527267456055,[::ffff:1.245.179.140]:40530,cubic,178
3.442629337310791,[::ffff:1.245.179.140]:40530,cubic,179
3.44824481010437,[::ffff:1.245.179.140]:40530,cubic,179
3.4538094997406006,[::ffff:1.245.179.140]:40530,cubic,179
3.459364175796509,[::ffff:1.245.179.140]:40530,cubic,179
3.4651074409484863,[::ffff:1.245.179.140]:40530,cubic,179
3.470780849456787,[::ffff:1.245.179.140]:40530,cubic,180
3.476282835006714,[::ffff:1.245.179.140]:40530,cubic,180
3.4817891120910645,[::ffff:1.245.179.140]:40530,cubic,180
3.4873228073120117,[::ffff:1.245.179.140]:40530,cubic,180
3.4928038120269775,[::ffff:1.245.179.140]:40530,cubic,181
3.49835205078125,[::ffff:1.245.179.140]:40530,cubic,181
3.503840446472168,[::ffff:1.245.179.140]:40530,cubic,181
3.5093791484832764,[::ffff:1.245.179.140]:40530,cubic,181
3.5148537158966064,[::ffff:1.245.179.140]:40530,cubic,181
3.5203752517700195,[::ffff:1.245.179.140]:40530,cubic,181
3.5257790088653564,[::ffff:1.245.179.140]:40530,cubic,182
3.53133487701416,[::ffff:1.245.179.140]:40530,cubic,182
3.53688645362854,[::ffff:1.245.179.140]:40530,cubic,182
3.5425844192504883,[::ffff:1.245.179.140]:40530,cubic,182
3.5483343601226807,[::ffff:1.245.179.140]:40530,cubic,183
3.553818941116333,[::ffff:1.245.179.140]:40530,cubic,183
3.559385061264038,[::ffff:1.245.179.140]:40530,cubic,183
3.5648481845855713,[::ffff:1.245.179.140]:40530,cubic,183
3.5702662467956543,[::ffff:1.245.179.140]:40530,cubic,183
3.5757298469543457,[::ffff:1.245.179.140]:40530,cubic,183
3.5811378955841064,[::ffff:1.245.179.140]:40530,cubic,184
3.586698055267334,[::ffff:1.245.179.140]:40530,cubic,184
3.5921788215637207,[::ffff:1.245.179.140]:40530,cubic,184
3.597649097442627,[::ffff:1.245.179.140]:40530,cubic,184
3.6032886505126953,[::ffff:1.245.179.140]:40530,cubic,185
3.608675241470337,[::ffff:1.245.179.140]:40530,cubic,185
3.614147663116455,[::ffff:1.245.179.140]:40530,cubic,185
3.6197280883789062,[::ffff:1.245.179.140]:40530,cubic,185
3.625412702560425,[::ffff:1.245.179.140]:40530,cubic,185
3.6310558319091797,[::ffff:1.245.179.140]:40530,cubic,185
3.636542558670044,[::ffff:1.245.179.140]:40530,cubic,186
3.6420135498046875,[::ffff:1.245.179.140]:40530,cubic,186
3.647700071334839,[::ffff:1.245.179.140]:40530,cubic,186
3.6532702445983887,[::ffff:1.245.179.140]:40530,cubic,186
3.6588895320892334,[::ffff:1.245.179.140]:40530,cubic,186
3.6644346714019775,[::ffff:1.245.179.140]:40530,cubic,186
3.6699435710906982,[::ffff:1.245.179.140]:40530,cubic,187
3.6754560470581055,[::ffff:1.245.179.140]:40530,cubic,187
3.6810169219970703,[::ffff:1.245.179.140]:40530,cubic,187
3.686599016189575,[::ffff:1.245.179.140]:40530,cubic,187
3.6920206546783447,[::ffff:1.245.179.140]:40530,cubic,188
3.697514772415161,[::ffff:1.245.179.140]:40530,cubic,188
3.7029576301574707,[::ffff:1.245.179.140]:40530,cubic,188
3.7084741592407227,[::ffff:1.245.179.140]:40530,cubic,188
3.7139570713043213,[::ffff:1.245.179.140]:40530,cubic,188
3.7194406986236572,[::ffff:1.245.179.140]:40530,cubic,188
3.725321054458618,[::ffff:1.245.179.140]:40530,cubic,189
3.730829954147339,[::ffff:1.245.179.140]:40530,cubic,189
3.736365795135498,[::ffff:1.245.179.140]:40530,cubic,189
3.741745948791504,[::ffff:1.245.179.140]:40530,cubic,189
3.7472786903381348,[::ffff:1.245.179.140]:40530,cubic,189
3.752760887145996,[::ffff:1.245.179.140]:40530,cubic,189
3.7581841945648193,[::ffff:1.245.179.140]:40530,cubic,189
3.76367449760437,[::ffff:1.245.179.140]:40530,cubic,189
3.7692508697509766,[::ffff:1.245.179.140]:40530,cubic,190
3.7746434211730957,[::ffff:1.245.179.140]:40530,cubic,190
3.780198574066162,[::ffff:1.245.179.140]:40530,cubic,191
3.785740852355957,[::ffff:1.245.179.140]:40530,cubic,191
3.791527509689331,[::ffff:1.245.179.140]:40530,cubic,191
3.797001838684082,[::ffff:1.245.179.140]:40530,cubic,191
3.802495241165161,[::ffff:1.245.179.140]:40530,cubic,191
3.8079535961151123,[::ffff:1.245.179.140]:40530,cubic,191
3.813382625579834,[::ffff:1.245.179.140]:40530,cubic,192
3.8189167976379395,[::ffff:1.245.179.140]:40530,cubic,192
3.8244071006774902,[::ffff:1.245.179.140]:40530,cubic,192
3.829855442047119,[::ffff:1.245.179.140]:40530,cubic,192
3.8354623317718506,[::ffff:1.245.179.140]:40530,cubic,192
3.8410274982452393,[::ffff:1.245.179.140]:40530,cubic,192
3.846397638320923,[::ffff:1.245.179.140]:40530,cubic,193
3.8519201278686523,[::ffff:1.245.179.140]:40530,cubic,193
3.8575122356414795,[::ffff:1.245.179.140]:40530,cubic,193
3.8630471229553223,[::ffff:1.245.179.140]:40530,cubic,193
3.868583917617798,[::ffff:1.245.179.140]:40530,cubic,194
3.8740766048431396,[::ffff:1.245.179.140]:40530,cubic,194
3.879668712615967,[::ffff:1.245.179.140]:40530,cubic,194
3.885215997695923,[::ffff:1.245.179.140]:40530,cubic,194
3.8907012939453125,[::ffff:1.245.179.140]:40530,cubic,194
3.8962037563323975,[::ffff:1.245.179.140]:40530,cubic,194
3.9015374183654785,[::ffff:1.245.179.140]:40530,cubic,195
3.907022476196289,[::ffff:1.245.179.140]:40530,cubic,195
3.912508010864258,[::ffff:1.245.179.140]:40530,cubic,195
3.9183456897735596,[::ffff:1.245.179.140]:40530,cubic,195
3.923795700073242,[::ffff:1.245.179.140]:40530,cubic,195
3.9294183254241943,[::ffff:1.245.179.140]:40530,cubic,195
3.9349608421325684,[::ffff:1.245.179.140]:40530,cubic,195
3.940587282180786,[::ffff:1.245.179.140]:40530,cubic,196
3.9461276531219482,[::ffff:1.245.179.140]:40530,cubic,196
3.951643466949463,[::ffff:1.245.179.140]:40530,cubic,196
3.9570488929748535,[::ffff:1.245.179.140]:40530,cubic,196
3.9624524116516113,[::ffff:1.245.179.140]:40530,cubic,196
3.968050241470337,[::ffff:1.245.179.140]:40530,cubic,196
3.973414659500122,[::ffff:1.245.179.140]:40530,cubic,196
3.9790070056915283,[::ffff:1.245.179.140]:40530,cubic,197
3.9846296310424805,[::ffff:1.245.179.140]:40530,cubic,197
3.9900882244110107,[::ffff:1.245.179.140]:40530,cubic,197
3.9956135749816895,[::ffff:1.245.179.140]:40530,cubic,197
4.001177549362183,[::ffff:1.245.179.140]:40530,cubic,197
4.006664276123047,[::ffff:1.245.179.140]:40530,cubic,197
4.012153387069702,[::ffff:1.245.179.140]:40530,cubic,198
4.017701148986816,[::ffff:1.245.179.140]:40530,cubic,198
4.023162603378296,[::ffff:1.245.179.140]:40530,cubic,198
4.028743743896484,[::ffff:1.245.179.140]:40530,cubic,198
4.034230709075928,[::ffff:1.245.179.140]:40530,cubic,199
4.039698600769043,[::ffff:1.245.179.140]:40530,cubic,199
4.045408725738525,[::ffff:1.245.179.140]:40530,cubic,199
4.05101752281189,[::ffff:1.245.179.140]:40530,cubic,199
4.056522846221924,[::ffff:1.245.179.140]:40530,cubic,199
4.062040090560913,[::ffff:1.245.179.140]:40530,cubic,200
4.067492961883545,[::ffff:1.245.179.140]:40530,cubic,200
4.072973012924194,[::ffff:1.245.179.140]:40530,cubic,200
4.078498125076294,[::ffff:1.245.179.140]:40530,cubic,200
4.083948612213135,[::ffff:1.245.179.140]:40530,cubic,200
4.089582920074463,[::ffff:1.245.179.140]:40530,cubic,200
4.095314979553223,[::ffff:1.245.179.140]:40530,cubic,200
4.100665092468262,[::ffff:1.245.179.140]:40530,cubic,201
4.106443881988525,[::ffff:1.245.179.140]:40530,cubic,201
4.111923694610596,[::ffff:1.245.179.140]:40530,cubic,201
4.117227792739868,[::ffff:1.245.179.140]:40530,cubic,201
4.122723340988159,[::ffff:1.245.179.140]:40530,cubic,201
4.128166437149048,[::ffff:1.245.179.140]:40530,cubic,201
4.133620977401733,[::ffff:1.245.179.140]:40530,cubic,201
4.139193534851074,[::ffff:1.245.179.140]:40530,cubic,202
4.1447224617004395,[::ffff:1.245.179.140]:40530,cubic,202
4.150187969207764,[::ffff:1.245.179.140]:40530,cubic,202
4.155737400054932,[::ffff:1.245.179.140]:40530,cubic,202
4.161208152770996,[::ffff:1.245.179.140]:40530,cubic,202
4.166959762573242,[::ffff:1.245.179.140]:40530,cubic,202
4.172368764877319,[::ffff:1.245.179.140]:40530,cubic,203
4.177775144577026,[::ffff:1.245.179.140]:40530,cubic,203
4.183234691619873,[::ffff:1.245.179.140]:40530,cubic,203
